iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
PHL,Asia,Philippines,01/02/2022,3569665,9463,15717,54054,51,65.143,32145.559,85.216,141.535,486.767,0.459,0.587,0.61,,,,,,,,,25787631,43715,232.223,0.394,49605,0.447,0.3168,3.2,people tested,127163606,,59120367,7576859,212104,379032,114.51,,53.24,6.82,3413,149420,0.135,68.52,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,02/02/2022,3577298,7633,14572.143,54097,43,61.857,32214.296,68.737,131.225,487.154,0.387,0.557,0.53,,,,,,,,,25827581,39950,232.583,0.36,46166,0.416,0.3156,3.2,people tested,127617088,,59389080,7704701,453482,361139,114.92,,53.48,6.94,3252,149420,0.135,68.52,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,03/02/2022,3585461,8163,13144.857,54168,71,61.714,32287.805,73.509,118.372,487.794,0.639,0.556,0.47,,,,,,,,,25867610,40029,232.943,0.36,43765,0.394,0.3004,3.3,people tested,,,,,,369769,,,,,3330,149420,0.135,68.52,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,04/02/2022,3594002,8541,11787.286,54214,46,59,32364.719,76.913,106.147,488.208,0.414,0.531,0.45,,,,,,,,,25906636,39026,233.295,0.351,41177,0.371,0.2863,3.5,people tested,128482870,,59811526,8011994,,378400,115.7,,53.86,7.21,3408,149420,0.135,68.52,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,05/02/2022,3601471,7469,10382.143,54214,0,49,32431.979,67.26,93.493,488.208,0,0.441,0.46,,,,,,,,,25944736,38100,233.638,0.343,39017,0.351,0.2661,3.8,people tested,,,,,,355789,,,,,3204,149420,0.135,68.52,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,06/02/2022,3609568,8097,9126.857,54526,312,90.714,32504.894,72.915,82.189,491.018,2.81,0.817,0.49,,,,,,,,,25968666,23930,233.853,0.215,37974,0.342,0.2403,4.2,people tested,,,,,,333177,,,,,3000,149420,0.135,68.52,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,07/02/2022,3616387,6819,8026.429,54538,12,76.429,32566.3,61.406,72.28,491.126,0.108,0.688,0.49,,,,,,,,,25999201,30535,234.128,0.275,36469,0.328,0.2201,4.5,people tested,129125464,,60145895,8240672,,310566,116.28,,54.16,7.42,2797,149420,0.135,68.52,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,08/02/2022,3619633,3246,7138.286,54621,83,81,32595.531,29.231,64.282,491.873,0.747,0.729,0.46,,,,,,,,,26036268,37067,234.462,0.334,35520,0.32,0.201,5,people tested,,,,,,339198,,,,,3055,149420,0.135,68.52,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,09/02/2022,3623176,3543,6554,54690,69,84.714,32627.436,31.905,59.02,492.495,0.621,0.763,0.41,,,,,,,,,26069715,33447,234.763,0.301,34591,0.311,0.1895,5.3,people tested,,,,,,333347,,,,,3002,149420,0.135,68.52,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,10/02/2022,3627575,4399,6016.286,54783,93,87.857,32667.05,39.614,54.178,493.332,0.837,0.791,0.37,,,,,,,,,26102246,32531,235.056,0.293,33519,0.302,0.1795,5.6,people tested,,,,,,330437,,,,,2976,149420,0.135,71.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,11/02/2022,3630637,3062,5233.571,54854,71,91.429,32694.624,27.574,47.129,493.971,0.639,0.823,0.35,,,,,,,,,26134438,32192,235.346,0.29,32543,0.293,0.1608,6.2,people tested,,,,,,327528,,,,,2949,149420,0.135,71.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,12/02/2022,3634368,3731,4699.571,54930,76,102.286,32728.223,33.598,42.321,494.656,0.684,0.921,0.37,,,,,,,,,26164049,29611,235.613,0.267,31330,0.282,0.15,6.7,people tested,,,,,,355860,,,,,3205,149420,0.135,71.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,13/02/2022,3637280,2912,3958.857,54930,0,57.714,32754.446,26.223,35.65,494.656,0,0.52,0.39,,,,,,,,,26184236,20187,235.794,0.182,30796,0.277,0.1286,7.8,people tested,,,,,,384193,,,,,3460,149420,0.135,71.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,14/02/2022,3639942,2662,3365,55094,164,79.429,32778.418,23.972,30.303,496.133,1.477,0.715,0.42,,,,,,,,,26210790,26554,236.033,0.239,30227,0.272,0.1113,9,people tested,132013140,,61626201,9161128,,412525,118.88,,55.5,8.25,3715,149420,0.135,71.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,15/02/2022,3641940,1998,3186.714,55146,52,75,32796.41,17.992,28.697,496.601,0.468,0.675,0.44,,,,,,,,,26242221,31431,236.317,0.283,29422,0.265,0.1083,9.2,people tested,,,,,,411735,,,,,3708,149420,0.135,71.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,16/02/2022,3644597,2657,3060.143,55223,77,76.143,32820.337,23.927,27.557,497.294,0.693,0.686,0.43,,,,,,,,,26272508,30287,236.589,0.273,28970,0.261,0.1056,9.5,people tested,,,,,,410944,,,,,3701,149420,0.135,71.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,17/02/2022,3646793,2196,2745.429,55330,107,78.143,32840.112,19.775,24.723,498.258,0.964,0.704,0.39,,,,,,,,,26300855,28347,236.845,0.255,28373,0.256,0.0968,10.3,people tested,133234116,,62199764,9489120,,410154,119.98,,56.01,8.55,3694,149420,0.135,71.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,18/02/2022,3648925,2132,2612.571,55409,79,79.286,32859.311,19.199,23.527,498.969,0.711,0.714,0.37,,,,,,,,,26329936,29081,237.106,0.262,27928,0.251,0.0935,10.7,people tested,,,,,,390432,,,,,3516,149420,0.135,71.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,19/02/2022,3650748,1823,2340,55607,198,96.714,32875.728,16.416,21.072,500.752,1.783,0.871,0.37,,,,,,,,,26355590,25654,237.337,0.231,27363,0.246,0.0855,11.7,people tested,,,,,,370711,,,,,3338,149420,0.135,71.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,20/02/2022,3652203,1455,2131.857,55684,77,107.714,32888.83,13.103,19.198,501.446,0.693,0.97,0.38,,,,,,,,,26375283,19693,237.515,0.177,27292,0.246,0.0781,12.8,people tested,,,,,,350989,,,,,3161,149420,0.135,71.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
PHL,Asia,Philippines,21/02/2022,3653526,1323,1940.571,55763,79,95.571,32900.744,11.914,17.475,502.157,0.711,0.861,0.41,,,,,,,,,26400475,25192,237.742,0.227,27098,0.244,0.0716,14,people tested,134332014,,62652101,9781090,,331268,120.97,,56.42,8.81,2983,149420,0.135,71.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
